event_time,event_type,product_id,category_code,brand,price,user_id,user_session,event_date,is_purchased,event_weekday,category_code_level1,category_code_level2,activity_count
2019-10-01 03:47:35 UTC,cart,1004858,electronics.smartphone,samsung,134.41,547069253,8ce0f27b-e39a-42fa-8d9f-93df4cf9e454,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 03:47:44 UTC,cart,1004708,electronics.smartphone,huawei,159.69,555248546,2d0c5f15-745a-41bd-90b9-6ab11a828405,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 03:47:46 UTC,cart,1005062,electronics.smartphone,xiaomi,208.13,536859337,5bb981a4-39e0-463a-ae59-35a07a44a7b4,10/1/2019,1,1,electronics,smartphone,14
2019-10-01 03:47:59 UTC,cart,1004872,electronics.smartphone,samsung,286.35,542241758,242a217d-5ccb-408b-8ee4-eaa58846dd76,10/1/2019,0,1,electronics,smartphone,11
2019-10-01 03:48:16 UTC,cart,1004857,electronics.smartphone,samsung,130.73,542625556,05af6cc9-98e0-4bea-bbc1-4b53033380df,10/1/2019,0,1,electronics,smartphone,6
2019-10-01 03:48:35 UTC,cart,3700926,appliances.environment.vacuum,samsung,64.08,553657986,07fbd9b3-b736-4179-8377-8af48510aaa1,10/1/2019,1,1,appliances,environment,4
2019-10-01 03:48:37 UTC,cart,1004856,electronics.smartphone,samsung,130.76,542007537,a1cbd479-15c4-4ebe-ac8d-582e0efc12a9,10/1/2019,1,1,electronics,smartphone,18
2019-10-01 03:48:46 UTC,cart,1004767,electronics.smartphone,samsung,254.76,519034566,d621ec77-7fa4-478c-bf1e-244bc33aa4b5,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:48:53 UTC,cart,1004767,electronics.smartphone,samsung,254.76,512693976,2bd973f4-d2c0-4c00-9775-c0d2abb617ae,10/1/2019,1,1,electronics,smartphone,24
2019-10-01 03:48:55 UTC,cart,1004767,electronics.smartphone,samsung,254.76,512789640,f4f7ce1d-32e8-49b6-842d-54f1047c07a8,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 03:49:07 UTC,cart,1004873,electronics.smartphone,samsung,388.81,513711993,05c626b9-1d3a-41f2-8273-964e3f69ef27,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:49:09 UTC,cart,1004709,electronics.smartphone,huawei,155.71,542485023,73f500d2-7f4f-4ecf-a8c9-920ba1564b13,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:49:10 UTC,cart,3601489,appliances.kitchen.washer,samsung,476.18,550367893,010f6005-cb1c-4a7e-b0cc-7e8018abb1f1,10/1/2019,0,1,appliances,kitchen,8
2019-10-01 03:49:16 UTC,cart,1002524,electronics.smartphone,apple,514.76,555475494,1cd9af10-85fc-44ff-a1c3-d38e3c7ad49e,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 03:49:20 UTC,cart,1004750,electronics.smartphone,samsung,203.35,550323278,f321af70-5655-4c83-bccc-c989932e0fdc,10/1/2019,1,1,electronics,smartphone,12
2019-10-01 03:49:24 UTC,cart,1004856,electronics.smartphone,samsung,130.76,553521466,54f7f18f-a775-4e4a-824a-716d4e2cea65,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 03:49:26 UTC,cart,1002544,electronics.smartphone,apple,464.08,543694582,8dffbf03-c3fd-4e8e-9587-d4c2c257c57b,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 03:49:31 UTC,cart,1004209,electronics.smartphone,samsung,95.21,531531043,9eb2e590-1099-410b-9b1d-83a1bdc7005b,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:49:34 UTC,cart,5100564,electronics.clocks,samsung,259.98,513126548,767eff81-d941-4520-832d-0d449d3a0d5b,10/1/2019,0,1,electronics,clocks,8
2019-10-01 03:49:49 UTC,cart,1004856,electronics.smartphone,samsung,130.76,555085917,46040f83-7996-4581-ada2-63e09c9b6563,10/1/2019,0,1,electronics,smartphone,12
2019-10-01 03:49:58 UTC,cart,1004856,electronics.smartphone,samsung,130.76,555474819,158e5760-607d-470a-8c74-df98df7063dd,10/1/2019,1,1,electronics,smartphone,7
2019-10-01 03:50:01 UTC,cart,1004767,electronics.smartphone,samsung,254.76,555476355,6124edca-d8b7-4ce8-8299-005a8f9b475b,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:50:08 UTC,cart,1005100,electronics.smartphone,samsung,154.38,527638115,aa503e6e-37a7-4e02-87cb-61288018a0fb,10/1/2019,1,1,electronics,smartphone,7
2019-10-01 03:50:13 UTC,cart,1004750,electronics.smartphone,samsung,203.35,524127534,11ebce85-7534-41c4-85d3-1f32490bfea8,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 03:50:23 UTC,cart,1004767,electronics.smartphone,samsung,254.76,522045960,fa6901f0-07dc-4a71-91f5-1a5e22d4d0f7,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:50:25 UTC,cart,1004872,electronics.smartphone,samsung,286.35,514579369,201bb986-4e2c-40ed-b25b-1fed5277666a,10/1/2019,1,1,electronics,smartphone,7
2019-10-01 03:50:46 UTC,cart,10900003,appliances.kitchen.mixer,polaris,40.85,554446349,784238a0-da01-4c34-9034-d0e9dc06b2b7,10/1/2019,1,1,appliances,kitchen,4
2019-10-01 03:50:49 UTC,cart,1004566,electronics.smartphone,huawei,175.83,525351013,b2833d35-6cc6-4bc8-8ada-b2616bfa1bdf,10/1/2019,1,1,electronics,smartphone,39
2019-10-01 03:50:49 UTC,cart,1005006,electronics.smartphone,xiaomi,90.35,551757743,9fffe8fa-fe76-4eda-8cfd-a6a34073dd7c,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 03:51:12 UTC,cart,5100748,electronics.clocks,canyon,55.06,514563322,8699b45a-ec83-4855-a6f7-c3d955dc1448,10/1/2019,0,1,electronics,clocks,5
2019-10-01 03:51:17 UTC,cart,1004836,electronics.smartphone,samsung,241.18,555476201,335d682a-8cb9-4ed6-ba16-c57c1635cf60,10/1/2019,0,1,electronics,smartphone,10
2019-10-01 03:51:24 UTC,cart,10900348,appliances.kitchen.mixer,kitfort,118.08,545324813,457257b9-84c0-4ab7-baf3-053b7994e575,10/1/2019,0,1,appliances,kitchen,2
2019-10-01 03:51:30 UTC,cart,1004858,electronics.smartphone,samsung,134.41,555085917,46040f83-7996-4581-ada2-63e09c9b6563,10/1/2019,0,1,electronics,smartphone,12
2019-10-01 03:51:47 UTC,cart,1005118,electronics.smartphone,apple,975.57,537797830,24b5eebb-0c33-47d7-b42a-99233ba811fd,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:51:54 UTC,cart,1004838,electronics.smartphone,oppo,179.36,514497315,38a19afb-f3de-423c-b4b0-32d5d604af54,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 03:51:58 UTC,cart,1005008,electronics.smartphone,xiaomi,103.08,535263674,973eec66-f028-4af3-8079-7b89dc661a36,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 03:51:58 UTC,cart,1004767,electronics.smartphone,samsung,254.76,542211395,b10d21ca-95af-4294-9a9b-78b44dbc38e6,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:52:05 UTC,cart,1004767,electronics.smartphone,samsung,254.76,517419022,b06fb0a7-12ab-42b2-afe4-d2a0d0032d73,10/1/2019,0,1,electronics,smartphone,17
2019-10-01 03:52:06 UTC,cart,1002634,electronics.smartphone,apple,376.85,552983536,4faab14a-67da-47ce-b3ea-336b4972a5b1,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:52:15 UTC,cart,1004857,electronics.smartphone,samsung,130.73,555085917,46040f83-7996-4581-ada2-63e09c9b6563,10/1/2019,0,1,electronics,smartphone,12
2019-10-01 03:52:47 UTC,cart,1005017,electronics.smartphone,huawei,95.03,548231737,7c59c633-b2e2-466f-99e8-b325fc204c7e,10/1/2019,0,1,electronics,smartphone,6
2019-10-01 03:52:49 UTC,cart,1004565,electronics.smartphone,huawei,177.44,555125122,081c0fcb-6aff-40cb-9927-6acdd8d0d3fc,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:53:01 UTC,cart,1801766,electronics.video.tv,artel,150.7,532133413,4ec8adaa-06e3-4319-ac3e-920190e58d5a,10/1/2019,1,1,electronics,video,5
2019-10-01 03:53:22 UTC,cart,1004856,electronics.smartphone,samsung,130.76,550494875,881271e6-1b5f-4f1c-bf15-38e1e772dbd3,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:53:23 UTC,cart,1004870,electronics.smartphone,samsung,286.86,519562293,ca353c0e-974f-4a51-b635-b72379c25a52,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 03:53:27 UTC,cart,4804056,electronics.audio.headphone,apple,161.93,548040098,0905cc01-e8fa-48af-95b8-748fd974eee9,10/1/2019,0,1,electronics,audio,2
2019-10-01 03:54:00 UTC,cart,1004856,electronics.smartphone,samsung,130.76,541179345,ecbddf76-d384-4d97-b569-5df42df69528,10/1/2019,1,1,electronics,smartphone,12
2019-10-01 03:54:00 UTC,cart,1004741,electronics.smartphone,xiaomi,185.71,551430857,7eba9a4d-f5a2-40cc-b76a-8754924a2c2d,10/1/2019,0,1,electronics,smartphone,10
2019-10-01 03:54:10 UTC,cart,5100737,electronics.clocks,samsung,150.95,525135407,8b037b71-65ed-4dcf-a187-080142603c49,10/1/2019,1,1,electronics,clocks,5
2019-10-01 03:54:13 UTC,cart,4804056,electronics.audio.headphone,apple,161.93,512759443,06f51dae-879e-4cb8-a201-a1d8e45ff77c,10/1/2019,0,1,electronics,audio,3
2019-10-01 03:54:46 UTC,cart,1005102,electronics.smartphone,xiaomi,460.5,524434919,ed20f3d5-1086-40ee-9127-eb7d98fcba98,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 03:54:50 UTC,cart,1004833,electronics.smartphone,samsung,174.75,516662590,f03ed7c4-3a68-4373-ace6-aff9f26775a8,10/1/2019,0,1,electronics,smartphone,9
2019-10-01 03:54:58 UTC,cart,1005105,electronics.smartphone,apple,1415.48,514007527,d8c58739-b9b7-4630-8242-8531907064de,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 03:55:05 UTC,cart,1004856,electronics.smartphone,samsung,130.76,544461783,98787024-8c77-4cc8-b0be-ebf919dd2d9f,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 03:55:26 UTC,cart,4803977,electronics.audio.headphone,samsung,107.8,555470529,b90a170c-2b84-441f-8e0a-62da4c47b966,10/1/2019,0,1,electronics,audio,7
2019-10-01 03:55:31 UTC,cart,1004237,electronics.smartphone,apple,1080.72,555477479,fc26011f-7655-42a4-8a40-53a5a3f35e30,10/1/2019,1,1,electronics,smartphone,15
2019-10-01 03:55:31 UTC,cart,1004661,electronics.smartphone,samsung,885.07,515025802,82c14ade-40ac-42cc-b3ce-eb08dcbc974b,10/1/2019,0,1,electronics,smartphone,12
2019-10-01 03:55:39 UTC,cart,1003316,electronics.smartphone,apple,946.97,519248718,7b94e59e-2513-45dc-bf2d-651b2c22fab0,10/1/2019,0,1,electronics,smartphone,6
2019-10-01 03:55:54 UTC,cart,1004856,electronics.smartphone,samsung,130.76,546650186,1698741b-011c-4758-a8b2-0e8f152fb710,10/1/2019,1,1,electronics,smartphone,7
2019-10-01 03:55:56 UTC,cart,5100577,electronics.clocks,samsung,295.98,555470529,b90a170c-2b84-441f-8e0a-62da4c47b966,10/1/2019,0,1,electronics,clocks,7
2019-10-01 03:56:08 UTC,cart,5100572,electronics.clocks,apple,419.6,518326640,1c2b59dc-04b6-4ccb-862a-99d20628b789,10/1/2019,1,1,electronics,clocks,6
2019-10-01 03:56:08 UTC,cart,4804055,electronics.audio.headphone,apple,188.73,533019917,fd54f4ff-f19c-4116-ae42-4dcc40b6f0b6,10/1/2019,1,1,electronics,audio,6
2019-10-01 03:56:09 UTC,cart,5100719,electronics.clocks,samsung,151.61,520005473,3454202f-7be4-499f-ae6e-3081dba647fb,10/1/2019,0,1,electronics,clocks,3
2019-10-01 03:56:14 UTC,cart,1004856,electronics.smartphone,samsung,130.76,555477458,194fc2ad-6a50-4dc4-aec2-15376159941d,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 03:56:23 UTC,cart,1004856,electronics.smartphone,samsung,130.76,546950635,a5953c50-298e-4542-a132-dff1b0c8e382,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 03:56:27 UTC,cart,1004834,electronics.smartphone,samsung,174.78,542305276,71a111a2-b6b3-4878-beaa-0994095188cd,10/1/2019,1,1,electronics,smartphone,10
2019-10-01 03:56:55 UTC,cart,1004856,electronics.smartphone,samsung,130.76,553810051,6ee4c47b-87cf-4227-ae4c-86d3533b2e07,10/1/2019,0,1,electronics,smartphone,5
2019-10-01 03:56:58 UTC,cart,1004237,electronics.smartphone,apple,1080.72,529558151,d271f2b6-2b6f-418e-a7dd-ec94b1e25788,10/1/2019,1,1,electronics,smartphone,13
2019-10-01 03:57:14 UTC,cart,1004767,electronics.smartphone,samsung,254.76,553713678,c816991e-43a1-47e5-a33b-4539ee9f54f3,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:57:18 UTC,cart,1004768,electronics.smartphone,samsung,253.31,517419022,b06fb0a7-12ab-42b2-afe4-d2a0d0032d73,10/1/2019,0,1,electronics,smartphone,17
2019-10-01 03:57:19 UTC,cart,1005008,electronics.smartphone,xiaomi,103.08,516734801,01951a03-9d03-4f4c-abac-c24ea50bc8a1,10/1/2019,0,1,electronics,smartphone,4
2019-10-01 03:57:26 UTC,cart,1004857,electronics.smartphone,samsung,130.73,553810051,6ee4c47b-87cf-4227-ae4c-86d3533b2e07,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 03:57:27 UTC,cart,4802036,electronics.audio.headphone,apple,171.56,541404186,50471a65-d7e0-4623-8c05-820247ab1783,10/1/2019,0,1,electronics,audio,2
2019-10-01 03:57:33 UTC,cart,1005115,electronics.smartphone,apple,975.57,555477479,fc26011f-7655-42a4-8a40-53a5a3f35e30,10/1/2019,1,1,electronics,smartphone,15
2019-10-01 03:57:43 UTC,cart,5100337,electronics.clocks,apple,311.84,514268639,94108456-6f9c-4edc-8ca1-bc8004d946df,10/1/2019,0,1,electronics,clocks,5
2019-10-01 03:57:53 UTC,cart,1004209,electronics.smartphone,samsung,95.21,555389934,a6f86102-55d3-4b36-ae7d-0daf64449d38,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 03:57:57 UTC,cart,1005006,electronics.smartphone,xiaomi,90.35,552953495,171e1a27-6a80-459b-ae57-517bbf07097f,10/1/2019,1,1,electronics,smartphone,12
2019-10-01 03:58:02 UTC,cart,1005103,electronics.smartphone,xiaomi,100.13,550470793,6fd86ebc-43d4-4d96-a2cd-a76271e96ffc,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:58:11 UTC,cart,1004741,electronics.smartphone,xiaomi,185.71,514183122,b03d348a-23e8-4e00-8723-dc1cf66edf10,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 03:58:13 UTC,cart,1004767,electronics.smartphone,samsung,254.76,548715608,abd7092d-2309-4984-91d4-045fc5870923,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 03:58:14 UTC,cart,1005116,electronics.smartphone,apple,1052.79,518358559,d4bac7bb-8356-494a-bb8a-641d62d5e38e,10/1/2019,0,1,electronics,smartphone,5
2019-10-01 03:58:31 UTC,cart,1004833,electronics.smartphone,samsung,174.75,555476201,335d682a-8cb9-4ed6-ba16-c57c1635cf60,10/1/2019,0,1,electronics,smartphone,10
2019-10-01 03:58:42 UTC,cart,3700779,appliances.environment.vacuum,xiaomi,299.88,554957601,ec92207d-6cb3-445a-b785-e6775b0753f7,10/1/2019,1,1,appliances,environment,3
2019-10-01 03:58:54 UTC,cart,1004870,electronics.smartphone,samsung,286.86,513135437,10fbebfc-9327-49f1-8108-06c2625fb01c,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 03:59:00 UTC,cart,1004777,electronics.smartphone,xiaomi,135.14,519901082,e2768c0e-9d94-4f44-ba54-56cedb17f118,10/1/2019,0,1,electronics,smartphone,19
2019-10-01 03:59:14 UTC,cart,1004873,electronics.smartphone,samsung,388.81,555477847,c7b584c2-cb05-454b-8519-020860375a05,10/1/2019,1,1,electronics,smartphone,20
2019-10-01 03:59:21 UTC,cart,1004249,electronics.smartphone,apple,738.61,518372935,5840b521-5ec1-4b00-b24b-5297f2fefb05,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 03:59:29 UTC,cart,1004838,electronics.smartphone,oppo,179.36,519484978,72448d26-a62f-43e4-895b-b4befe53ae47,10/1/2019,1,1,electronics,smartphone,8
2019-10-01 03:59:31 UTC,cart,1002524,electronics.smartphone,apple,514.76,555477479,fc26011f-7655-42a4-8a40-53a5a3f35e30,10/1/2019,1,1,electronics,smartphone,15
2019-10-01 03:59:33 UTC,cart,1004836,electronics.smartphone,samsung,241.18,535841695,9d395a64-9515-4c5a-b0bb-9d196fab9f6b,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 03:59:56 UTC,cart,4804055,electronics.audio.headphone,apple,188.73,525051654,891d7f9d-4360-45bb-86ae-3190e63bbc5d,10/1/2019,1,1,electronics,audio,8
2019-10-01 03:59:58 UTC,cart,1004767,electronics.smartphone,samsung,254.76,554041323,2fead9fe-df7a-4e32-aef8-5b11b7455370,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 04:00:08 UTC,cart,4804295,electronics.audio.headphone,xiaomi,22.39,519183343,de48a801-1e6e-413b-911f-89ff9b28ded5,10/1/2019,0,1,electronics,audio,19
2019-10-01 04:00:25 UTC,cart,1004833,electronics.smartphone,samsung,174.75,527788979,677243d8-9923-4735-ae4a-9e05d069113c,10/1/2019,0,1,electronics,smartphone,5
2019-10-01 04:00:38 UTC,cart,1004750,electronics.smartphone,samsung,203.35,548736783,ffe660fb-f5a8-47cf-abb4-e91b4bc5bcb0,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 04:00:41 UTC,cart,1004836,electronics.smartphone,samsung,241.18,515599425,0c2af098-e971-4af0-9097-c5f01a119ea7,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 04:00:52 UTC,cart,1004767,electronics.smartphone,samsung,254.76,515067959,4dbbdce5-1789-4d6f-8e4f-71acfcc7da42,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 04:00:56 UTC,cart,1005115,electronics.smartphone,apple,975.57,555478110,7d837ae6-0c6a-4ffd-83fb-d8f6dfeb25c9,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 04:01:24 UTC,cart,3700926,appliances.environment.vacuum,samsung,64.08,513674026,922f2282-65c6-4545-9a7c-bff14be0d2fd,10/1/2019,1,1,appliances,environment,6
2019-10-01 04:01:34 UTC,cart,1005105,electronics.smartphone,apple,1415.48,513044965,b476c660-6d80-417a-9ee2-fc94d52174a6,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 04:01:46 UTC,cart,1004757,electronics.smartphone,meizu,92.38,555352497,8d259abf-ad63-4019-af02-418e462580da,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 04:01:48 UTC,cart,4804055,electronics.audio.headphone,apple,188.73,535871375,10ddbe51-8941-4a79-9cd7-baad9ba10dd6,10/1/2019,1,1,electronics,audio,3
2019-10-01 04:01:52 UTC,cart,1004665,electronics.smartphone,samsung,871.07,555478602,c2053699-25f6-4f99-bf36-682bc5c3d150,10/1/2019,1,1,electronics,smartphone,3
2019-10-01 04:01:53 UTC,cart,4802272,electronics.audio.headphone,samsung,6.67,517854086,b0b987e5-6dbc-460a-808f-c1433859a370,10/1/2019,0,1,electronics,audio,21
2019-10-01 04:02:19 UTC,cart,1004739,electronics.smartphone,xiaomi,197.52,553456678,4ac45651-f194-48df-a546-b01c697d2437,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 04:02:44 UTC,cart,3601489,appliances.kitchen.washer,samsung,476.18,547723180,fea48956-91b3-43fd-810b-634ea3fdefd5,10/1/2019,1,1,appliances,kitchen,25
2019-10-01 04:03:00 UTC,cart,1004767,electronics.smartphone,samsung,254.76,547872129,bc7d4ade-82c4-4442-ae26-4c0531ca9eda,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 04:03:07 UTC,cart,1005129,electronics.smartphone,apple,1413.16,530508005,e1f40bf6-e435-490c-ae40-2e2f0bbe3bf0,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:03:09 UTC,cart,1004870,electronics.smartphone,samsung,286.86,512977906,b717ba73-14e7-4bea-bf46-4cbac8e6042b,10/1/2019,0,1,electronics,smartphone,5
2019-10-01 04:03:22 UTC,cart,1005130,electronics.smartphone,apple,1619.09,513177566,9e55d933-3e9b-484b-8d0a-595fa07722f9,10/1/2019,1,1,electronics,smartphone,6
2019-10-01 04:03:34 UTC,cart,4804056,electronics.audio.headphone,apple,161.93,513169330,d379dfaf-0248-481a-ac7f-4fbe9bc8da6e,10/1/2019,1,1,electronics,audio,4
2019-10-01 04:03:51 UTC,cart,1004870,electronics.smartphone,samsung,286.86,542645945,fb06a98a-1df0-4818-938a-b09d72884e8e,10/1/2019,1,1,electronics,smartphone,8
2019-10-01 04:03:53 UTC,cart,1005104,electronics.smartphone,apple,975.57,525345757,cb7e5e2d-9337-46c7-9f84-7e5a438a3554,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 04:04:10 UTC,cart,1004238,electronics.smartphone,apple,1205.23,555479164,c05a87e2-e11b-4be2-84e2-3d53fd7ad6a8,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 04:04:14 UTC,cart,1004766,electronics.smartphone,samsung,253.33,555478618,e75af272-7c00-4bb0-a8d0-0cf688e1a9f6,10/1/2019,0,1,electronics,smartphone,7
2019-10-01 04:04:16 UTC,cart,1004237,electronics.smartphone,apple,1080.72,513836587,e858403f-1959-4bf1-9d74-a9f22525aced,10/1/2019,1,1,electronics,smartphone,16
2019-10-01 04:04:17 UTC,cart,1005105,electronics.smartphone,apple,1415.48,513044965,4b10004f-52db-4966-8ba5-bd738dcbc7fe,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 04:04:35 UTC,cart,1801766,electronics.video.tv,artel,150.7,519484978,72448d26-a62f-43e4-895b-b4befe53ae47,10/1/2019,0,1,electronics,video,8
2019-10-01 04:04:36 UTC,cart,1004258,electronics.smartphone,apple,733.92,542071708,c66ef4e1-f1da-43c8-b5f8-a9d1a118d31b,10/1/2019,0,1,electronics,smartphone,4
2019-10-01 04:04:37 UTC,cart,1004856,electronics.smartphone,samsung,130.76,547547814,d743fbbd-537a-4761-8b5e-a02b37f843d3,10/1/2019,0,1,electronics,smartphone,3
2019-10-01 04:04:41 UTC,cart,4804295,electronics.audio.headphone,xiaomi,22.39,519210667,37901ad7-cd42-43ba-910c-9fc646474249,10/1/2019,1,1,electronics,audio,7
2019-10-01 04:04:42 UTC,cart,1005135,electronics.smartphone,apple,1747.79,542561762,92d663cc-c128-4e76-86d4-278649b437e7,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:04:50 UTC,cart,1004870,electronics.smartphone,samsung,286.86,512878159,87c955da-4096-4e48-b17b-a96fc393d4a1,10/1/2019,0,1,electronics,smartphone,12
2019-10-01 04:04:54 UTC,cart,1004904,electronics.smartphone,huawei,110.34,550990496,79ad045a-3f0d-427d-bf03-f4b3ef92d81e,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 04:05:00 UTC,cart,4804056,electronics.audio.headphone,apple,161.93,512533323,83477bb5-662e-4b65-b275-158ccf7edcf4,10/1/2019,0,1,electronics,audio,9
2019-10-01 04:05:04 UTC,cart,1004228,electronics.smartphone,apple,1142.86,555479291,ad884b28-6355-49e4-b39f-fe250a37cd04,10/1/2019,0,1,electronics,smartphone,4
2019-10-01 04:05:25 UTC,cart,3700766,appliances.environment.vacuum,samsung,128.45,524814058,28491f2a-4a53-47ae-b7e5-0080c43e5d3f,10/1/2019,1,1,appliances,environment,7
2019-10-01 04:05:34 UTC,cart,1004888,electronics.smartphone,samsung,231.64,555478376,62572c80-bc96-4224-9bfd-e58bb66732d6,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:05:44 UTC,cart,1003317,electronics.smartphone,apple,957.53,514804933,f2af53a8-92f4-4082-943a-0e4b7a1ccc8d,10/1/2019,1,1,electronics,smartphone,11
2019-10-01 04:05:53 UTC,cart,4804056,electronics.audio.headphone,apple,161.93,545380361,405e24c7-3f38-4d93-90b5-652f95585b93,10/1/2019,0,1,electronics,audio,4
2019-10-01 04:05:53 UTC,cart,1004227,electronics.smartphone,apple,1012.19,513836587,e858403f-1959-4bf1-9d74-a9f22525aced,10/1/2019,1,1,electronics,smartphone,16
2019-10-01 04:05:55 UTC,cart,1307187,computers.notebook,acer,864.86,513611029,8763b1d4-7bb9-428c-9eaa-9dd8703dc327,10/1/2019,0,1,computers,notebook,15
2019-10-01 04:05:56 UTC,cart,1004858,electronics.smartphone,samsung,134.41,523369267,14f3044d-e2d2-4bb1-b969-c0fd14f0955b,10/1/2019,1,1,electronics,smartphone,14
2019-10-01 04:05:59 UTC,cart,1801712,electronics.video.tv,lg,365.49,552390136,8493f065-f021-45a8-9254-37b67de89788,10/1/2019,1,1,electronics,video,7
2019-10-01 04:06:11 UTC,cart,1005124,electronics.smartphone,apple,1634.51,513398680,05df3fd7-6b4d-42ba-87de-6a1370102234,10/1/2019,0,1,electronics,smartphone,4
2019-10-01 04:06:43 UTC,cart,1004858,electronics.smartphone,samsung,134.41,517135237,850802b7-2e0f-4783-bca2-06cc95367688,10/1/2019,0,1,electronics,smartphone,2
2019-10-01 04:06:58 UTC,cart,1004905,electronics.smartphone,huawei,110.24,512973929,d01adb8a-1b4c-4998-86d1-2384fe835fc2,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:07:00 UTC,cart,4804055,electronics.audio.headphone,apple,188.73,527457100,41e1096a-2922-42e3-b1bb-0117e57ddddb,10/1/2019,0,1,electronics,audio,4
2019-10-01 04:07:01 UTC,cart,1005106,electronics.smartphone,apple,1541.87,547307588,8a110dc2-08af-4633-8daa-35fd31399886,10/1/2019,1,1,electronics,smartphone,8
2019-10-01 04:07:16 UTC,cart,1004836,electronics.smartphone,samsung,241.18,555477313,db9394de-2437-4126-9964-cba97bbc3d3f,10/1/2019,1,1,electronics,smartphone,10
2019-10-01 04:07:23 UTC,cart,1004856,electronics.smartphone,samsung,130.76,532349131,9b04ea43-e18e-4cb9-b019-d45bebae92fa,10/1/2019,1,1,electronics,smartphone,5
2019-10-01 04:07:34 UTC,cart,1005115,electronics.smartphone,apple,975.57,513836587,e858403f-1959-4bf1-9d74-a9f22525aced,10/1/2019,0,1,electronics,smartphone,16
2019-10-01 04:07:35 UTC,cart,1004767,electronics.smartphone,samsung,254.76,521335553,62933d93-bbe3-4880-95d0-3dbe6d2d04f3,10/1/2019,0,1,electronics,smartphone,4
2019-10-01 04:07:36 UTC,cart,4804055,electronics.audio.headphone,apple,188.73,520548140,572f718a-b691-4614-9ad7-c05c3c845197,10/1/2019,1,1,electronics,audio,4
2019-10-01 04:07:43 UTC,cart,1005115,electronics.smartphone,apple,975.57,527359904,50253ae5-5b0f-4196-9922-70cb68bf2baf,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:07:44 UTC,cart,3900815,appliances.environment.water_heater,ariston,133.82,515798665,5f184310-6754-48ce-a21b-df21aa81457e,10/1/2019,0,1,appliances,environment,4
2019-10-01 04:07:45 UTC,cart,1004565,electronics.smartphone,huawei,177.44,532964770,fde28d0c-dbc3-4eaa-9773-7638d14bf346,10/1/2019,1,1,electronics,smartphone,4
2019-10-01 04:07:52 UTC,cart,1004903,electronics.smartphone,huawei,111.79,547756872,819579bb-dd67-4656-8f42-e52da6d6e241,10/1/2019,0,1,electronics,smartphone,4
